Event_ID_Internal,GLIDE,Date,District,Latitude,Longitude,Hazard_Type,GEE_Start,GEE_End,Severity_Index_Name,Severity_Score,Validated_Affected,Full_Description
- [![UN RC Bangladesh: Bangladesh: Cyclone and Monsoon Floods Humanitarian Response Plan (June-December 2024) - Cover preview](https://reliefweb.int/sites/default/files/styles/small/public/previews/4b/c4/4bc4311f-a554-4fa1-995b-c9a6d8728aca.png) UN RC Bangladesh: Bangladesh: Cyclone and Monsoon Floods Humanitarian Response Plan (June-December 2024)](https://reliefweb.int/node/4077775)
- [![IFRC: Bangladesh: Floods Emergency Appeal No. MDRBD036 - Cover preview](https://reliefweb.int/sites/default/files/styles/small/public/previews/13/fc/13fca033-c4ff-4b04-bccb-c149c53fcb6f.png) IFRC: Bangladesh: Floods Emergency Appeal No. MDRBD036](https://reliefweb.int/node/4092170)"
Event_3218,FL-2024-000088-BGD,2024-06-18,Jamalpur,24.9375,89.9311,Flash Flood,2024-04-29,2024-08-07,MODERATE_RISK,1.0,0.0,"On 18 and 19 June, heavy monsoon rainfall impacted the refugee camps in Cox’s Bazar, southeastern Bangladesh causing flash floods and 773 landslides incidents, resulting in casualties and damage. According to humanitarian partners, as of 19 June, 10 people died, including at least seven Rohingya refugees, almost 8,000 people have been affected across 33 camps in Cox’s Bazar and also around 1,200 shelters. Rising water and mudslides have damaged learning centers, health facilities, mosques, latrines, water points and bathing cubicles. Flooding from heavy rains has also affected 1.6 million people in other parts of the country. Nearly 30,000 people moved to shelter centres while many families were seen wandering in northeastern Bangladesh. Only in Sylhet district, almost 75 percent of areas, including 23 wards of the city and 1,548 villages in 13 Upazilas, have been flooded, directly affecting over 825,000 people. In Sunamganj district, flooding affected 560,000 people. ([ECHO, 20 Jun 2024](https://reliefweb.int/node/4071746))

Continuous heavy rainfall inside the country over the past three days and onrushing water from upstream have flooded the northeast Haor region of Bangladesh. Sylhet and Sunamganj districts have experienced 242 mm and 223 mm of rainfall respectively already exceeded monthly average.Almost 75% of Sylhet district is now flooded, with more than half of the crops and paddy fields in the region submerged under water, likely to have lasting impacts on people’s food security. According to humanitarian partners, as of 19 June, 15 people died due to landslides. ([ECHO, 21 Jun 2024](https://reliefweb.int/node/4072040)) 

Following the heavy rainfall and widespread floods brought by heavy rainfall, the amount of humanitarian impact increased in Bangladesh, particularly across the districts of Sylhet and Sunamganj in north-eastern Bangladesh and in Cox's Bazar area, south-eastern Bangladesh. According to CARE International, the death toll stands at ten while 260,000 people have been displaced and sheltered in more than 1,000 shelters and 3.74 million people have been affected. In addition, UNICEF reports that 772,000 children are at risk of drowning, malnutrition, and waterborne diseases. ([ECHO, 1 Jul 2024](https://reliefweb.int/node/4074244))

Torrential rains and upstream flow resulted in the flooding of lower areas in 15 districts and left thousands of people stranded. State Minister for Disaster Management and Relief indicated that around 2 million people in 15 districts were affected by the ongoing floods. The worst-affected districts are Sylhet, Sunamganj, Netrokona, Moulvibazar, Habiganj, Rangpur, Jamalpur, Gaibandha, Feni, Rangamati, Bogra, Kurigram, Sirajganj, Lalmonirhat, Tangail and Cox’s Bazar. ([ECHO, 8 Jul 2024](https://reliefweb.int/node/4076109))

Several parts of Bangladesh are still experiencing monsoon heavy rainfall, widespread floods and the overflow of several rivers, which have resulted in evacuations and damage. According to the Bangladesh Red Crescent Society (BDRCS), as of 7 July, in the northeast parts, particularly in Sylhet, Sunamganj, Moulvibazar, Habiganj, Kishoreganj and Netrokona, 2.5 million people have been affected. At the same time, in the northern Districts, including Lalmonirhat, Kurigram, Gaibandha, Bogura, Sirajganj, Jamalpur, Tangail, and Munshigan, almost 750,000 people have been impacted and more than 12,000 evacuated. Furthermore, in the southeastern districts - Feni, Rangamati, Khagrachari, Bandarban, and Coxs Bazar - thousands of people have been affected by heavy rain and floods. ([ECHO, 9 Jul 2024](https://reliefweb.int/node/4076447))

Flooding caused by recent monsoon rains and swollen rivers has engulfed multiple northern districts of Bangladesh, severely impacting low-lying areas, chars and riverine regions submerged since July 12. The Flood Forecasting and Warning Centre (FFWC) estimates that 5.13 million people face potential inundation in Jamuna River basin districts, including 1.5 million children aged 5-19 years and over 80,000 persons with disabilities. The Bangladesh Meteorological Department (BMD) issued a heavy rainfall warning on 11 July, effective for 48 hours, covering these districts and neighboring Indian states. The Brahmaputra-Jamuna River has breached danger levels in Bogura, Gaibandha, Jamalpur and Kurigram, exacerbating the situation. The government's response includes TK 9,500,000 in cash relief, 3,700 tons of rice, and 13,500 food packs distributed across severely affected areas to provide urgent assistance to affected populations amidst this ongoing crisis. ([OCHA, 16 Jul 2024](https://reliefweb.int/node/4078287))

Bangladesh has recently undergone civil unrest and turmoil, compounding the already existing humanitarian situation that resulted from the recent Cyclone Remal [...], and the floods in the northeastern parts of the country that affected 3.74 million people (1.93 million women, 1.65 million children aged 0-19, and 37,219 people with disabilities) in 6 districts in the northern regions. The situation has impacted the well-being and lives of millions of children, women, and the entire population. Response efforts are being hindered by disrupted logistics, communication breakdowns, and coordination issues, leading to delays in delivering water and essential supplies such water purification tablets, education in emergency kits (EIE kits) and dignity kits. Violence and unrest resulted in roadblocks and curfews, restricting access to affected areas and delaying the provision of emergency services. The safety of humanitarian workers is at risk, further limiting their ability to assist, while increased anxiety, fear and mental stress have reduced attendance at awareness sessions and impacted health services seeking by communities. ([UNICEF, 21 Aug 2024](https://reliefweb.int/node/4087939))

Floods in eastern Bangladesh, caused by heavy monsoon rains and upstream onrush of water, have impacted 3 million people since 21 August.
Over 60,000 people are displaced in 500 communal shelters, and one casualty has been reported. Affected districts have been without electricity since 20 August. The government has provided dry food and cash and the army has been deployed for rescue operations. ([ECHO, 22 Aug 2024](https://reliefweb.int/node/4088233))

Following the flash floods caused by heavy rainfall that have been affecting eastern Bangladesh since 20 August, the number of casualties and damage is increasing. According to DG ECHO and OCHA, as of 27 August, at least 23 fatalities have been reported, 415,273 people have been sheltered in 3,654 evacuation centres, 1,047,029 people are trapped in floodwaters and 5.5 million people have been affected in 11 districts. In addition, several highways and roads have been affected by floods, and at least 928,000 people are affected by power outages in nine districts. The affected districts are Noakhali, Cumilla, Feni, Brahmanbaria, Habiganj, Moulvibazar, Khagrachari, Chattogram, Cox’ Bazar, Lakshmipur and Sylhet, with Noakhali, Cumilla and Feni as the most affected. ([ECHO, 28 Aug 2024](https://reliefweb.int/node/4089668))

The heavy rainfall continues to hit eastern Bangladesh causing widespread floods and resulting in an increasing number of casualties and damage. According to humanitarian partners and media, 52 people have died across 11 districts of eastern Bangladesh. Among the fatalities, 17 people died in Feni, 14 in Comilla, eight in Noakhali, six in Chittagong, three in Cox’s Bazar, and one respectively in Brahmanbaria, Khagrachhari, Moulvibazar and Lakshmipur. Moreover, more than 5.8 million people have been affected in 492 municipalities of the aforementioned districts and at least 502,501 people have been sheltered in 3,403 evacuation centres. ([ECHO, 30 Aug 2024](https://reliefweb.int/node/4090332/))

As of August 25, 2024, an estimated 162,823 water points and 295,689 toilets have been damaged, according to the Needs Assessment Working Group. [...] more than 7,000 schools have been closed due to flooding, affecting the education of 1,750,000 primary school students across the affected districts. Many of these schools are either submerged or being used as shelters, severely disrupting children's education. ([UNICEF, 3 Sep 2024](https://reliefweb.int/node/4091271/))

According to the National Disaster Response Coordination Centre report dated 3 September 2024, 71 fatalities have been recorded; 582,155 families remain stranded by floodwater; 4,003 shelters have been set up to accommodate 540,510 people and 39,531 livestock. The flooding has caused extensive damage, submerged 311,419 hectares of land and destroyed 6,542 kilometres of roads and 1,066 bridges and culverts, disrupted key transportation links, including road and rail connections between Dhaka and Chattogram. The Needs Assessment Working Group reported USD 34 million losses in livestock, USD 121.6 million in fisheries and 162,823 water points, 295,689 latrines were damaged. Additionally, over 7,000 schools have been forced to close, impacting approximately 175,000 primary students. ([Bangladesh Red Crescent, 5 Sep 2024](https://reliefweb.int/node/4091926/))

The floods in the northeastern regions that begun in June 2024, impacted 3.74 million people, including 1.93 million women, 1.65 million children, and 37,219 people with disabilities, further straining the nation's resources. Additionally, the Chattogram and Sylhet Divisions continue to suffer from the impact of severe flooding, which began on August 17, 2024, due to heavy monsoon rains. The rising water levels in major rivers such as the Gomti, Muhuri, and Halda have affected approximately 5.82 million people, including 2.36 million children. With 712 reported deaths and over half a million people displaced, many remain stranded without food or aid, and rescue efforts are hampered by inaccessibility in certain areas. ([UNICEF, 11 Sep 2024](https://reliefweb.int/node/4093218/))

As of 15 September 2024, according to the National Disaster Risk Reduction Control (NDRRC), heavy rainfall has caused landslides and flooding in the low-lying areas of 5 upazilas and 3 pourashavas in Cox’s Bazar district with approximately 1 million people affected. Water levels are receding as rainfall subsides in Cox’s Bazar and rivers in the district are now flowing below the danger level. Those who took shelter have returned to their homes. ([OCHA, 18 Sep 2024](https://reliefweb.int/node/4094685/))

Heavy rainfall has been affecting northern Bangladesh since 3 October, causing floods that resulted in casualties and damage. According to media, as of 7 October, eight people died, more than 1,000 families have been evacuated, and more than 200,000 people across 200 villages have been affected by floods in Sherpur district in Mymensingh division. ([ECHO, 7 Oct 2024](https://reliefweb.int/node/4099634/))

Northern Bangladesh is still experiencing monsoon rainfall and consequent floods, that are causing widespread damage. According to media, as of 10 October, ten people died, including eight in the Sherpur district, at least 1,337 people have been displaced in 140 shelters and a total of 238,931 people have been affected across three districts in the Mymensingh division. According to CARE, almost 400,000 people are potentially exposed and affected by floods across six districts in Mymensingh and Sindh divisions. ([ECHO, 10 Oct 2024](https://reliefweb.int/node/4100685/))

The floods have caused a significant loss of livelihoods and household income, and the subsequent halt in economic activities has only deepened the suffering. Agriculture, in particular, has been hit the hardest. [...] According to the Bangladesh Agriculture Ministry, the floods have caused CHF 240 million (USD 282 million) in crop damage, impacting over 1.3 million farmers. This is especially detrimental as the agricultural sector employs roughly 42 per cent of Bangladesh’s workforce. The floods have also resulted in CHF 132 million (USD 156 million) in losses for livestock and fisheries. ([IFRC, 24 Nov 2024](https://reliefweb.int/node/4112938/))

On 31 March, the embankment at polder 7/2 in Bichat village, situated along the Khulpetua River, collapsed—resulting in the washing away of approximately 200 feet of the infrastructure and triggering extensive flooding. Five villages were fully submerged, while low-lying areas in an additional five villages were partially inundated. Thousands of bighas of fishponds and agricultural land were destroyed, along with hundreds of mud houses. Delays in emergency repair enabled floodwaters to spread further, submerging additional croplands and displacing thousands of residents, many of whom sought refuge on nearby embankments. ([OCHA, 8 Apr 2025](https://reliefweb.int/node/4144900/))

Bangladesh has been hit by severe thunderstorms and lightning, resulting in a significant number of fatalities and injuries. As of 12 May, media reports indicate that at least 13 people have been killed and four injured by lightning strikes across the northern districts of Naogaon, Chapaiwabganj, Sherpur, Brahmanbaria, Kishoreganj, and Habiganj. ([ECHO, 14 May 2025](https://reliefweb.int/node/4152677/))
### Appeals & Response Plans

- [![FAO: Bangladesh Cyclone Remal and monsoon floods - Emergency appeal - Cover preview](https://reliefweb.int/sites/default/files/styles/small/public/previews/0c/89/0c89c0cc-863b-419e-9e95-41d396b107cc.png) FAO: Bangladesh Cyclone Remal and monsoon floods - Emergency appeal](https://reliefweb.int/node/4111563)
- [![WFP: Emergency Appeal: World Food Programme Eastern Flood Response - Cover preview](https://reliefweb.int/sites/default/files/styles/small/public/previews/86/6f/866f5f4e-8a22-44a4-a9da-b497c5cb6b47.png) WFP: Emergency Appeal: World Food Programme Eastern Flood Response](https://reliefweb.int/node/4100084)
- [![UN RC Bangladesh: Bangladesh: Cyclone and Monsoon Floods Humanitarian Response Plan (June-December 2024) - Cover preview](https://reliefweb.int/sites/default/files/styles/small/public/previews/4b/c4/4bc4311f-a554-4fa1-995b-c9a6d8728aca.png) UN RC Bangladesh: Bangladesh: Cyclone and Monsoon Floods Humanitarian Response Plan (June-December 2024)](https://reliefweb.int/node/4077775)
- [![IFRC: Bangladesh: Floods Emergency Appeal No. MDRBD036 - Cover preview](https://reliefweb.int/sites/default/files/styles/small/public/previews/13/fc/13fca033-c4ff-4b04-bccb-c149c53fcb6f.png) IFRC: Bangladesh: Floods Emergency Appeal No. MDRBD036](https://reliefweb.int/node/4092170)"
Event_3219,FL-2024-000088-BGD,2024-06-18,Mymensingh,24.7471,90.4031,Flash Flood,2024-04-29,2024-08-07,MODERATE_RISK,1.0,0.0,"On 18 and 19 June, heavy monsoon rainfall impacted the refugee camps in Cox’s Bazar, southeastern Bangladesh causing flash floods and 773 landslides incidents, resulting in casualties and damage. According to humanitarian partners, as of 19 June, 10 people died, including at least seven Rohingya refugees, almost 8,000 people have been affected across 33 camps in Cox’s Bazar and also around 1,200 shelters. Rising water and mudslides have damaged learning centers, health facilities, mosques, latrines, water points and bathing cubicles. Flooding from heavy rains has also affected 1.6 million people in other parts of the country. Nearly 30,000 people moved to shelter centres while many families were seen wandering in northeastern Bangladesh. Only in Sylhet district, almost 75 percent of areas, including 23 wards of the city and 1,548 villages in 13 Upazilas, have been flooded, directly affecting over 825,000 people. In Sunamganj district, flooding affected 560,000 people. ([ECHO, 20 Jun 2024](https://reliefweb.int/node/4071746))

Continuous heavy rainfall inside the country over the past three days and onrushing water from upstream have flooded the northeast Haor region of Bangladesh. Sylhet and Sunamganj districts have experienced 242 mm and 223 mm of rainfall respectively already exceeded monthly average.Almost 75% of Sylhet district is now flooded, with more than half of the crops and paddy fields in the region submerged under water, likely to have lasting impacts on people’s food security. According to humanitarian partners, as of 19 June, 15 people died due to landslides. ([ECHO, 21 Jun 2024](https://reliefweb.int/node/4072040)) 

Following the heavy rainfall and widespread floods brought by heavy rainfall, the amount of humanitarian impact increased in Bangladesh, particularly across the districts of Sylhet and Sunamganj in north-eastern Bangladesh and in Cox's Bazar area, south-eastern Bangladesh. According to CARE International, the death toll stands at ten while 260,000 people have been displaced and sheltered in more than 1,000 shelters and 3.74 million people have been affected. In addition, UNICEF reports that 772,000 children are at risk of drowning, malnutrition, and waterborne diseases. ([ECHO, 1 Jul 2024](https://reliefweb.int/node/4074244))

Torrential rains and upstream flow resulted in the flooding of lower areas in 15 districts and left thousands of people stranded. State Minister for Disaster Management and Relief indicated that around 2 million people in 15 districts were affected by the ongoing floods. The worst-affected districts are Sylhet, Sunamganj, Netrokona, Moulvibazar, Habiganj, Rangpur, Jamalpur, Gaibandha, Feni, Rangamati, Bogra, Kurigram, Sirajganj, Lalmonirhat, Tangail and Cox’s Bazar. ([ECHO, 8 Jul 2024](https://reliefweb.int/node/4076109))

Several parts of Bangladesh are still experiencing monsoon heavy rainfall, widespread floods and the overflow of several rivers, which have resulted in evacuations and damage. According to the Bangladesh Red Crescent Society (BDRCS), as of 7 July, in the northeast parts, particularly in Sylhet, Sunamganj, Moulvibazar, Habiganj, Kishoreganj and Netrokona, 2.5 million people have been affected. At the same time, in the northern Districts, including Lalmonirhat, Kurigram, Gaibandha, Bogura, Sirajganj, Jamalpur, Tangail, and Munshigan, almost 750,000 people have been impacted and more than 12,000 evacuated. Furthermore, in the southeastern districts - Feni, Rangamati, Khagrachari, Bandarban, and Coxs Bazar - thousands of people have been affected by heavy rain and floods. ([ECHO, 9 Jul 2024](https://reliefweb.int/node/4076447))

Flooding caused by recent monsoon rains and swollen rivers has engulfed multiple northern districts of Bangladesh, severely impacting low-lying areas, chars and riverine regions submerged since July 12. The Flood Forecasting and Warning Centre (FFWC) estimates that 5.13 million people face potential inundation in Jamuna River basin districts, including 1.5 million children aged 5-19 years and over 80,000 persons with disabilities. The Bangladesh Meteorological Department (BMD) issued a heavy rainfall warning on 11 July, effective for 48 hours, covering these districts and neighboring Indian states. The Brahmaputra-Jamuna River has breached danger levels in Bogura, Gaibandha, Jamalpur and Kurigram, exacerbating the situation. The government's response includes TK 9,500,000 in cash relief, 3,700 tons of rice, and 13,500 food packs distributed across severely affected areas to provide urgent assistance to affected populations amidst this ongoing crisis. ([OCHA, 16 Jul 2024](https://reliefweb.int/node/4078287))

Bangladesh has recently undergone civil unrest and turmoil, compounding the already existing humanitarian situation that resulted from the recent Cyclone Remal [...], and the floods in the northeastern parts of the country that affected 3.74 million people (1.93 million women, 1.65 million children aged 0-19, and 37,219 people with disabilities) in 6 districts in the northern regions. The situation has impacted the well-being and lives of millions of children, women, and the entire population. Response efforts are being hindered by disrupted logistics, communication breakdowns, and coordination issues, leading to delays in delivering water and essential supplies such water purification tablets, education in emergency kits (EIE kits) and dignity kits. Violence and unrest resulted in roadblocks and curfews, restricting access to affected areas and delaying the provision of emergency services. The safety of humanitarian workers is at risk, further limiting their ability to assist, while increased anxiety, fear and mental stress have reduced attendance at awareness sessions and impacted health services seeking by communities. ([UNICEF, 21 Aug 2024](https://reliefweb.int/node/4087939))

Floods in eastern Bangladesh, caused by heavy monsoon rains and upstream onrush of water, have impacted 3 million people since 21 August.
Over 60,000 people are displaced in 500 communal shelters, and one casualty has been reported. Affected districts have been without electricity since 20 August. The government has provided dry food and cash and the army has been deployed for rescue operations. ([ECHO, 22 Aug 2024](https://reliefweb.int/node/4088233))

Following the flash floods caused by heavy rainfall that have been affecting eastern Bangladesh since 20 August, the number of casualties and damage is increasing. According to DG ECHO and OCHA, as of 27 August, at least 23 fatalities have been reported, 415,273 people have been sheltered in 3,654 evacuation centres, 1,047,029 people are trapped in floodwaters and 5.5 million people have been affected in 11 districts. In addition, several highways and roads have been affected by floods, and at least 928,000 people are affected by power outages in nine districts. The affected districts are Noakhali, Cumilla, Feni, Brahmanbaria, Habiganj, Moulvibazar, Khagrachari, Chattogram, Cox’ Bazar, Lakshmipur and Sylhet, with Noakhali, Cumilla and Feni as the most affected. ([ECHO, 28 Aug 2024](https://reliefweb.int/node/4089668))

The heavy rainfall continues to hit eastern Bangladesh causing widespread floods and resulting in an increasing number of casualties and damage. According to humanitarian partners and media, 52 people have died across 11 districts of eastern Bangladesh. Among the fatalities, 17 people died in Feni, 14 in Comilla, eight in Noakhali, six in Chittagong, three in Cox’s Bazar, and one respectively in Brahmanbaria, Khagrachhari, Moulvibazar and Lakshmipur. Moreover, more than 5.8 million people have been affected in 492 municipalities of the aforementioned districts and at least 502,501 people have been sheltered in 3,403 evacuation centres. ([ECHO, 30 Aug 2024](https://reliefweb.int/node/4090332/))

As of August 25, 2024, an estimated 162,823 water points and 295,689 toilets have been damaged, according to the Needs Assessment Working Group. [...] more than 7,000 schools have been closed due to flooding, affecting the education of 1,750,000 primary school students across the affected districts. Many of these schools are either submerged or being used as shelters, severely disrupting children's education. ([UNICEF, 3 Sep 2024](https://reliefweb.int/node/4091271/))

According to the National Disaster Response Coordination Centre report dated 3 September 2024, 71 fatalities have been recorded; 582,155 families remain stranded by floodwater; 4,003 shelters have been set up to accommodate 540,510 people and 39,531 livestock. The flooding has caused extensive damage, submerged 311,419 hectares of land and destroyed 6,542 kilometres of roads and 1,066 bridges and culverts, disrupted key transportation links, including road and rail connections between Dhaka and Chattogram. The Needs Assessment Working Group reported USD 34 million losses in livestock, USD 121.6 million in fisheries and 162,823 water points, 295,689 latrines were damaged. Additionally, over 7,000 schools have been forced to close, impacting approximately 175,000 primary students. ([Bangladesh Red Crescent, 5 Sep 2024](https://reliefweb.int/node/4091926/))

The floods in the northeastern regions that begun in June 2024, impacted 3.74 million people, including 1.93 million women, 1.65 million children, and 37,219 people with disabilities, further straining the nation's resources. Additionally, the Chattogram and Sylhet Divisions continue to suffer from the impact of severe flooding, which began on August 17, 2024, due to heavy monsoon rains. The rising water levels in major rivers such as the Gomti, Muhuri, and Halda have affected approximately 5.82 million people, including 2.36 million children. With 712 reported deaths and over half a million people displaced, many remain stranded without food or aid, and rescue efforts are hampered by inaccessibility in certain areas. ([UNICEF, 11 Sep 2024](https://reliefweb.int/node/4093218/))

As of 15 September 2024, according to the National Disaster Risk Reduction Control (NDRRC), heavy rainfall has caused landslides and flooding in the low-lying areas of 5 upazilas and 3 pourashavas in Cox’s Bazar district with approximately 1 million people affected. Water levels are receding as rainfall subsides in Cox’s Bazar and rivers in the district are now flowing below the danger level. Those who took shelter have returned to their homes. ([OCHA, 18 Sep 2024](https://reliefweb.int/node/4094685/))

Heavy rainfall has been affecting northern Bangladesh since 3 October, causing floods that resulted in casualties and damage. According to media, as of 7 October, eight people died, more than 1,000 families have been evacuated, and more than 200,000 people across 200 villages have been affected by floods in Sherpur district in Mymensingh division. ([ECHO, 7 Oct 2024](https://reliefweb.int/node/4099634/))

Northern Bangladesh is still experiencing monsoon rainfall and consequent floods, that are causing widespread damage. According to media, as of 10 October, ten people died, including eight in the Sherpur district, at least 1,337 people have been displaced in 140 shelters and a total of 238,931 people have been affected across three districts in the Mymensingh division. According to CARE, almost 400,000 people are potentially exposed and affected by floods across six districts in Mymensingh and Sindh divisions. ([ECHO, 10 Oct 2024](https://reliefweb.int/node/4100685/))

The floods have caused a significant loss of livelihoods and household income, and the subsequent halt in economic activities has only deepened the suffering. Agriculture, in particular, has been hit the hardest. [...] According to the Bangladesh Agriculture Ministry, the floods have caused CHF 240 million (USD 282 million) in crop damage, impacting over 1.3 million farmers. This is especially detrimental as the agricultural sector employs roughly 42 per cent of Bangladesh’s workforce. The floods have also resulted in CHF 132 million (USD 156 million) in losses for livestock and fisheries. ([IFRC, 24 Nov 2024](https://reliefweb.int/node/4112938/))

On 31 March, the embankment at polder 7/2 in Bichat village, situated along the Khulpetua River, collapsed—resulting in the washing away of approximately 200 feet of the infrastructure and triggering extensive flooding. Five villages were fully submerged, while low-lying areas in an additional five villages were partially inundated. Thousands of bighas of fishponds and agricultural land were destroyed, along with hundreds of mud houses. Delays in emergency repair enabled floodwaters to spread further, submerging additional croplands and displacing thousands of residents, many of whom sought refuge on nearby embankments. ([OCHA, 8 Apr 2025](https://reliefweb.int/node/4144900/))

Bangladesh has been hit by severe thunderstorms and lightning, resulting in a significant number of fatalities and injuries. As of 12 May, media reports indicate that at least 13 people have been killed and four injured by lightning strikes across the northern districts of Naogaon, Chapaiwabganj, Sherpur, Brahmanbaria, Kishoreganj, and Habiganj. ([ECHO, 14 May 2025](https://reliefweb.int/node/4152677/))
### Appeals & Response Plans

- [![FAO: Bangladesh Cyclone Remal and monsoon floods - Emergency appeal - Cover preview](https://reliefweb.int/sites/default/files/styles/small/public/previews/0c/89/0c89c0cc-863b-419e-9e95-41d396b107cc.png) FAO: Bangladesh Cyclone Remal and monsoon floods - Emergency appeal](https://reliefweb.int/node/4111563)
- [![WFP: Emergency Appeal: World Food Programme Eastern Flood Response - Cover preview](https://reliefweb.int/sites/default/files/styles/small/public/previews/86/6f/866f5f4e-8a22-44a4-a9da-b497c5cb6b47.png) WFP: Emergency Appeal: World Food Programme Eastern Flood Response](https://reliefweb.int/node/4100084)
- [![UN RC Bangladesh: Bangladesh: Cyclone and Monsoon Floods Humanitarian Response Plan (June-December 2024) - Cover preview](https://reliefweb.int/sites/default/files/styles/small/public/previews/4b/c4/4bc4311f-a554-4fa1-995b-c9a6d8728aca.png) UN RC Bangladesh: Bangladesh: Cyclone and Monsoon Floods Humanitarian Response Plan (June-December 2024)](https://reliefweb.int/node/4077775)
- [![IFRC: Bangladesh: Floods Emergency Appeal No. MDRBD036 - Cover preview](https://reliefweb.int/sites/default/files/styles/small/public/previews/13/fc/13fca033-c4ff-4b04-bccb-c149c53fcb6f.png) IFRC: Bangladesh: Floods Emergency Appeal No. MDRBD036](https://reliefweb.int/node/4092170)"
Event_3220,FL-2024-000088-BGD,2024-06-18,Netrokona,24.87,90.7275,Flash Flood,2024-04-29,2024-08-07,MODERATE_RISK,1.0,0.0,"On 18 and 19 June, heavy monsoon rainfall impacted the refugee camps in Cox’s Bazar, southeastern Bangladesh causing flash floods and 773 landslides incidents, resulting in casualties and damage. According to humanitarian partners, as of 19 June, 10 people died, including at least seven Rohingya refugees, almost 8,000 people have been affected across 33 camps in Cox’s Bazar and also around 1,200 shelters. Rising water and mudslides have damaged learning centers, health facilities, mosques, latrines, water points and bathing cubicles. Flooding from heavy rains has also affected 1.6 million people in other parts of the country. Nearly 30,000 people moved to shelter centres while many families were seen wandering in northeastern Bangladesh. Only in Sylhet district, almost 75 percent of areas, including 23 wards of the city and 1,548 villages in 13 Upazilas, have been flooded, directly affecting over 825,000 people. In Sunamganj district, flooding affected 560,000 people. ([ECHO, 20 Jun 2024](https://reliefweb.int/node/4071746))

Continuous heavy rainfall inside the country over the past three days and onrushing water from upstream have flooded the northeast Haor region of Bangladesh. Sylhet and Sunamganj districts have experienced 242 mm and 223 mm of rainfall respectively already exceeded monthly average.Almost 75% of Sylhet district is now flooded, with more than half of the crops and paddy fields in the region submerged under water, likely to have lasting impacts on people’s food security. According to humanitarian partners, as of 19 June, 15 people died due to landslides. ([ECHO, 21 Jun 2024](https://reliefweb.int/node/4072040)) 

Following the heavy rainfall and widespread floods brought by heavy rainfall, the amount of humanitarian impact increased in Bangladesh, particularly across the districts of Sylhet and Sunamganj in north-eastern Bangladesh and in Cox's Bazar area, south-eastern Bangladesh. According to CARE International, the death toll stands at ten while 260,000 people have been displaced and sheltered in more than 1,000 shelters and 3.74 million people have been affected. In addition, UNICEF reports that 772,000 children are at risk of drowning, malnutrition, and waterborne diseases. ([ECHO, 1 Jul 2024](https://reliefweb.int/node/4074244))

Torrential rains and upstream flow resulted in the flooding of lower areas in 15 districts and left thousands of people stranded. State Minister for Disaster Management and Relief indicated that around 2 million people in 15 districts were affected by the ongoing floods. The worst-affected districts are Sylhet, Sunamganj, Netrokona, Moulvibazar, Habiganj, Rangpur, Jamalpur, Gaibandha, Feni, Rangamati, Bogra, Kurigram, Sirajganj, Lalmonirhat, Tangail and Cox’s Bazar. ([ECHO, 8 Jul 2024](https://reliefweb.int/node/4076109))

Several parts of Bangladesh are still experiencing monsoon heavy rainfall, widespread floods and the overflow of several rivers, which have resulted in evacuations and damage. According to the Bangladesh Red Crescent Society (BDRCS), as of 7 July, in the northeast parts, particularly in Sylhet, Sunamganj, Moulvibazar, Habiganj, Kishoreganj and Netrokona, 2.5 million people have been affected. At the same time, in the northern Districts, including Lalmonirhat, Kurigram, Gaibandha, Bogura, Sirajganj, Jamalpur, Tangail, and Munshigan, almost 750,000 people have been impacted and more than 12,000 evacuated. Furthermore, in the southeastern districts - Feni, Rangamati, Khagrachari, Bandarban, and Coxs Bazar - thousands of people have been affected by heavy rain and floods. ([ECHO, 9 Jul 2024](https://reliefweb.int/node/4076447))

Flooding caused by recent monsoon rains and swollen rivers has engulfed multiple northern districts of Bangladesh, severely impacting low-lying areas, chars and riverine regions submerged since July 12. The Flood Forecasting and Warning Centre (FFWC) estimates that 5.13 million people face potential inundation in Jamuna River basin districts, including 1.5 million children aged 5-19 years and over 80,000 persons with disabilities. The Bangladesh Meteorological Department (BMD) issued a heavy rainfall warning on 11 July, effective for 48 hours, covering these districts and neighboring Indian states. The Brahmaputra-Jamuna River has breached danger levels in Bogura, Gaibandha, Jamalpur and Kurigram, exacerbating the situation. The government's response includes TK 9,500,000 in cash relief, 3,700 tons of rice, and 13,500 food packs distributed across severely affected areas to provide urgent assistance to affected populations amidst this ongoing crisis. ([OCHA, 16 Jul 2024](https://reliefweb.int/node/4078287))

